,file,peak,plato,Ra,Rm+Ra,Rm,tau,Cm,Ih,Cell,Stimulation_Type,VC,Rm_scaled,Cm_scaled
149,2020_02_13_0020,-237.94349669999997,-32.37351608,42.02678425,308.8944671,266.8676829,0.66798979,1.992668005,-112.03205870000001,3,control,-70,0.648123254702888,0.06636702365023836
150,2020_02_13_0020,-240.9728699,-34.48736954,41.49844754,289.9612274,248.4627798,0.708829701,2.17686125,-109.6130295,3,monochromator,-70,0.5565997425237353,0.09312769038030463
151,2020_02_13_0020,-236.3240356,-34.11816788,42.31478179,293.098974,250.78419219999998,0.6925676470000001,2.184311621,-116.092926,3,monochromator,-70,0.5681436129211966,0.09421012364405626
152,2020_02_13_0020,-226.67233280000002,-27.19869423,44.11654426,367.66470899999996,323.5481648,0.64896071,1.5358648330000002,-116.2231369,3,monochromator,-70,0.9299827541693583,0.0
153,2020_02_13_0020,-230.53790279999998,-34.12678146,43.37681517,293.02499589999996,249.6481808,0.68888092,2.3040448980000003,-108.57339479999999,3,monochromator,-70,0.5624944795006815,0.11160567103394956
154,2020_02_13_0020,-224.56459049999998,-27.25589943,44.53061803,366.8930474,322.36242930000003,0.688296735,1.7927259819999999,-107.9549103,3,monochromator,-70,0.9240863537978997,0.03731828278659674
155,2020_02_13_0020,-218.56280519999996,-30.829448699999997,45.75343912,324.3651905,278.6117514,0.7502197620000001,2.00961805,-105.53384399999999,3,monochromator,-70,0.7065239097105501,0.06882962484554614
156,2020_02_13_0020,-219.09991459999998,-34.59065628,45.6412775,289.0954112,243.45413369999997,0.732462168,2.288725145,-134.9039612,3,monochromator,-70,0.5316928533190638,0.10937992814951344
157,2020_02_13_0020,-213.950592,-35.00629425,46.73976316,285.6629133,238.92315019999998,0.740757465,2.192143214,-149.3306274,3,monochromator,-70,0.5091612745711275,0.09534794305886987
158,2020_02_13_0020,-216.1641235,-36.80335999,46.26114564,271.71432180000005,225.4531762,0.788619518,2.760721614,-138.2059631,3,monochromator,-70,0.44217807326093583,0.1779543224204709
159,2020_02_13_0021,-210.95251459999997,-34.62554932,47.40403316,288.8040825,241.40004930000003,0.9100825790000001,3.626349798,-140.60995480000003,3,control,-70,0.5214783459359523,0.3037178233793497
160,2020_02_13_0021,-212.3121796,-31.99998665,47.10045378,312.50013039999993,265.39967659999996,0.9358135459999999,3.070909603,-140.22685239999998,3,control,-70,0.6408231840778421,0.22302023891104836
161,2020_02_13_0021,-209.33930969999997,-33.59397125,47.76933685,297.67245810000003,249.9031213,0.876292348,3.2610891889999998,-136.11964419999998,3,control,-70,0.5637622422174932,0.2506506361050821
162,2020_02_13_0021,-210.45295719999996,-33.02018356,47.51655731,302.845076,255.3285187,0.898265302,3.436193274,-133.541153,3,control,-70,0.5907415434568265,0.2760907767669083
163,2020_02_13_0021,-212.6896667,-33.20323563,47.01685866,301.1754671,254.15860849999999,0.906916618,3.443116944,-138.6286621,3,control,-70,0.5849238388019068,0.27709668784371755
164,2020_02_13_0021,-207.0988464,-32.78245163,48.286121200000004,305.0412493,256.7551281,0.8736869690000001,3.2143774960000004,-139.58081049999998,3,control,-70,0.5978357564546549,0.24386408946071333
165,2020_02_13_0021,-209.0557251,-33.82021713,47.83413607,295.6811294,247.8469934,0.7975351209999999,3.178126228,-137.9901428,3,control,-70,0.5535375729608781,0.2385972942452301
166,2020_02_13_0021,-213.99487299999998,-31.79417992,46.73009151,314.5229733,267.7928818,0.846969187,2.9308097969999998,-142.5724792,3,control,-70,0.6527240641900233,0.20266572364468802
167,2020_02_13_0021,-212.5544434,-34.88471222,47.04676996,286.6585207,239.6117507,0.9469696879999999,3.610633247,-140.7170105,3,control,-70,0.5125855325477054,0.3014344313719116
168,2020_02_13_0021,-209.7336884,-37.40632248,47.67951243,267.33448619999996,219.6549738,0.8280407790000001,3.802848972,-139.6315155,3,control,-70,0.4133448952164619,0.329360650691209
169,2020_02_13_0021,-207.784317,-30.042774199999997,48.12682759,332.85874110000003,284.73191349999996,1.0137779709999999,3.388889706,-144.388504,3,control,-70,0.7369581221296168,0.26921823907753195
170,2020_02_13_0021,-205.3635712,-34.64466095,48.6941279,288.6447645,239.9506366,0.8127926590000001,3.38544169,-133.1373749,3,control,-70,0.5142707371710319,0.2687172912438808
171,2020_02_13_0021,-204.65744019999997,-33.71593094,48.86213758,296.59569589999995,247.7335583,0.8570023179999999,3.4404498739999996,-134.9421387,3,control,-70,0.5529734852990206,0.2767092003904412
172,2020_02_13_0021,-201.17936709999998,-30.73332787,49.70688667,325.37966739999996,275.6727808,0.9616897109999999,3.193910792,-140.7395477,3,control,-70,0.6919090589807319,0.24089056757717778
173,2020_02_13_0021,-199.1699066,-34.44680786,50.20838825,290.3026614,240.09427319999998,0.911012292,3.637514948,-134.4482269,3,control,-70,0.5149850102121906,0.30533996135808616
174,2020_02_13_0021,-198.2215118,-35.70285797,50.44861129,280.0896222,229.64101090000003,0.853244364,3.578752083,-136.9835358,3,control,-70,0.46300324892674694,0.2968025503017313
175,2020_02_13_0021,-197.9078827,-37.77319336,50.52855836,264.7380089,214.2094505,0.7165908809999999,3.356025023,-135.4661102,3,control,-70,0.38626551232802886,0.264443466642461
176,2020_02_13_0021,-194.7378082,-36.72140121,51.35109659,272.3207631,220.96966650000002,0.952326,4.1231664939999995,-136.68305969999997,3,control,-70,0.4198825712197817,0.3758982446949558
177,2020_02_13_0021,-196.542572,-35.09383392,50.87956211,284.95034260000006,234.0707805,0.868163228,3.614598275,-135.7327881,3,control,-70,0.48503151333724726,0.30201049371819033
178,2020_02_13_0021,-195.8176727,-35.97019958,51.06791364,278.00790980000005,226.9399961,0.935094595,3.9372500930000003,-134.8707733,3,control,-70,0.4495716997574458,0.3488872278315831
179,2020_02_13_0021,-193.0194397,-35.99394989,51.80825318,277.82446860000005,226.01621540000002,0.93473047,4.066581138,-134.9834595,3,control,-70,0.44497794266522217,0.3676771948203085
180,2020_02_13_0021,-188.85401919999998,-33.42980957,52.95095145,299.13421969999996,246.18326820000001,0.9699448940000001,3.8834428539999997,-131.4584503,3,control,-70,0.5452642355367349,0.3410697989647208
181,2020_02_13_0021,-191.0475311,-34.68266296,52.34299517,288.32849460000006,235.98549939999998,0.9572804570000001,3.9516279130000003,-135.002243,3,control,-70,0.49455298691478544,0.35097612120725974
182,2020_02_13_0021,-186.34689330000003,-36.53072739,53.66335774,273.7421539,220.07879619999997,0.962717533,4.2138775189999995,-129.81518549999998,3,control,-70,0.41545247026738374,0.38907727039032103
183,2020_02_13_0021,-187.24646,-28.28219986,53.40554904,353.57928480000004,300.1737358,1.049575925,3.181734655,-138.9253845,3,control,-70,0.8137468888872293,0.2391215475226333
184,2020_02_13_0021,-187.3741608,-33.40760422,53.36915164,299.33304810000004,245.96389649999998,0.902043521,3.7544726230000003,-129.76448059999998,3,control,-70,0.5441733485949442,0.3223322531340327
185,2020_02_13_0021,-185.1487122,-33.53740311,54.01063763,298.17454760000004,244.16391000000002,0.986344337,4.006273418,-126.9850388,3,control,-70,0.5352224138652167,0.3589153382377277
186,2020_02_13_0022,-182.9284515,-25.49105644,54.66618186,392.29445130000005,337.62826939999997,0.968043387,3.187295583,-137.8722992,3,control,-70,1.0,0.23992947150984514
187,2020_02_13_0022,-183.4503021,-33.93637848,54.510676100000005,294.669038,240.1583619,0.882333398,3.87572564,-132.5897064,3,control,-70,0.5153037091416622,0.33994859719676995
188,2020_02_13_0022,-185.6262054,-33.89281845,53.87170403,295.0477552,241.1760511,0.80387944,3.3756733060000004,-128.826889,3,control,-70,0.5203644524329861,0.26729808355949847
189,2020_02_13_0022,-181.3171234,-32.44684219,55.15198902,308.1964014,253.04441239999997,0.8004105690000001,3.102797307,-131.0607758,3,control,-70,0.5793831880430166,0.2276530701504947
190,2020_02_13_0022,-182.89793400000002,-33.18426132,54.67530323,301.3476751,246.6723719,0.9137778879999999,3.80436404,-133.1420746,3,control,-70,0.54769644005314,0.32958076858869967
191,2020_02_13_0022,-183.4289398,-32.71650696,54.51702447,305.65610239999995,251.13907790000002,0.877442002,3.446248834,-132.4889984,3,control,-70,0.5699083810109652,0.277551707052078
192,2020_02_13_0022,-182.3272552,-31.49275398,54.84643525,317.5333604,262.6869251,0.9040980340000001,3.4064654030000003,-133.590683,3,control,-70,0.6273332708954543,0.2717717386370062
193,2020_02_13_0022,-182.0129242,-32.70985031,54.94115346,305.7183052,250.7771517,0.860133767,3.491021518,-134.0270844,3,control,-70,0.5681086020719684,0.2840565431829284
194,2020_02_13_0022,-181.10960390000002,-33.57099915,55.21518343,297.8761507,242.6609672,0.866240263,3.4909333019999997,-135.90696719999997,3,control,-70,0.527748611753193,0.28404372664898725
195,2020_02_13_0022,-182.3974457,-32.66157532,54.82532917,306.17016789999997,251.34483880000002,0.912844002,4.003733435,-133.3984222,3,control,-70,0.5709315844548967,0.35854631472352105
196,2020_02_13_0022,-182.2234955,-34.56282043,54.87766533,289.3282398,234.45057450000002,0.7997991440000001,3.425266521,-135.1592865,3,control,-70,0.48692014489350754,0.27450327449192125
197,2020_02_13_0022,-180.16355900000002,-33.25750351,55.50512022,300.6840245,245.1789043,0.8447577359999999,3.1689360160000004,-132.0922699,3,control,-70,0.5402697560149191,0.237262086754257
198,2020_02_13_0022,-180.36192319999998,-32.33503723,55.44407501,309.26205310000006,253.8179781,0.893918812,3.776956297,-132.6263275,3,control,-70,0.5832299591659423,0.3255988121589386
199,2020_02_13_0024,-173.6108551,-36.3058815,57.60008494,275.43746600000003,217.837381,0.883219898,4.673784878,-125.0557938,3,control,-70,0.4043064082511304,0.4558952883958346
200,2020_02_13_0024,-171.1446228,-32.06074142,58.43011505,311.9079458,253.47783080000002,0.8878210190000001,3.652654117,-125.231926,3,control,-70,0.5815384818794224,0.3075394679479133
201,2020_02_13_0024,-176.0460663,-51.72321701,56.80331410000001,193.3367756,136.5334615,0.953621268,8.418848985,-120.2026291,3,control,-70,0.0,0.9999999999999998
202,2020_02_13_0024,-170.552887,-32.86887741,58.63283922,304.2391705,245.60633130000002,0.909566402,4.436754423,-123.11662290000001,3,control,-70,0.5423952559443482,0.42145812425807827
203,2020_02_13_0024,-171.39910890000002,-31.09013748,58.343360499999996,321.64540939999995,263.3020489,1.074051261,4.639843889,-123.9188004,3,control,-70,0.6303921454950704,0.4509641439604464
204,2020_02_13_0024,-167.3707886,-32.12148666,59.74758251,311.31809389999995,251.5705113,0.8543646340000001,3.751488625,-120.35957340000002,3,control,-70,0.5720538038814279,0.32189872053623747
205,2020_02_13_0024,-169.05908200000002,-32.45529175,59.1509186,308.1161642,248.96524559999997,0.839860976,4.084518064,-122.5638199,3,control,-70,0.5590983938079089,0.37028317583143544
206,2020_02_13_0024,-168.8894196,-36.82947922,59.21034027,271.5216238,212.3112835,0.8380144829999999,4.631102424,-120.0003433,3,control,-70,0.37682634768811474,0.4496941330455644
207,2020_02_13_0024,-170.250824,-34.33619308,58.73686697,291.2378776,232.5010107,0.9172354340000001,4.3166075489999995,-119.30454250000001,3,control,-70,0.47722539533553043,0.40400248708868436
208,2020_02_13_0024,-169.45219419999998,-31.42423248,59.01369437,318.2257516,259.21205719999995,0.9257656340000001,3.957955686,-119.94802859999999,3,control,-70,0.6100535214265966,0.35189545689949153
209,2020_02_13_0024,-169.9487457,-33.15995789,58.8412698,301.56853739999997,242.7272676,0.901021183,4.17969575,-114.9570923,3,control,-70,0.5280783089775637,0.3841111440350733
210,2020_02_13_0024,-169.66737369999998,-32.06277847,58.93885067,311.88812939999997,252.9492787,0.958942711,4.048317545,-119.1772385,3,control,-70,0.5789101091953158,0.36502375372605667
211,2020_02_13_0024,-170.23840330000002,-34.10600281,58.74115244,293.20351780000004,234.4623653,0.8510646820000001,4.010206871,-118.5581665,3,control,-70,0.48697877793392796,0.35948681318422415
212,2020_02_13_0024,-170.7618561,-30.79978561,58.56108753,324.67758460000005,266.1164971,0.983497381,4.110476596,-119.96720890000002,3,control,-70,0.6443877738725051,0.3740545824519863
213,2020_02_13_0024,-170.8363495,-36.0671196,58.53555189,277.2608434,218.7252915,0.933043301,4.990771939,-111.98381040000001,3,control,-70,0.408721790772799,0.501949013640559
214,2020_02_13_0024,-172.00119019999997,-33.22375488,58.13913258,300.9894588,242.8503262,1.02444005,5.037332095,-113.2707825,3,control,-70,0.528690252176322,0.508713544107547
215,2020_02_13_0024,-171.5066986,-36.46224976,58.306760499999996,274.25625319999995,215.94949269999998,0.930344343,4.791789704,-118.6331558,3,control,-70,0.3949183573127947,0.47303971636400177
216,2020_02_13_0025,-184.7859497,-32.26673508,54.11666859,309.9166983,255.80002969999998,1.058637142,4.796389868,-117.5821838,3,control,-70,0.5930862633674195,0.47370805496516843
217,2020_02_13_0025,-183.1990356,-27.10926628,54.58544017,368.87756,314.29211989999993,1.0699472429999999,4.881278167,-118.436676,3,monochromator,-70,0.8839544902044186,0.486041121136087
218,2020_02_13_0025,-187.0645905,-32.46255875,53.45747143,308.0471899,254.5897185,1.059927702,5.869283516,-116.52424620000001,3,monochromator,-70,0.5870676534757019,0.6295842889222447
219,2020_02_13_0025,-185.9659576,-33.82059097,53.77328263,295.67786110000003,241.9045785,1.018031955,5.973681269,-114.08283999999999,3,monochromator,-70,0.5239872580519273,0.6447518021250267
220,2020_02_13_0025,-189.4429321,-32.27741623,52.78634514,309.8141415,257.0277964,1.105899453,5.264108075,-114.6341858,3,monochromator,-70,0.5991916755996963,0.5416608784311493
221,2020_02_13_0025,-185.6851959,-28.17636299,53.85458949,354.90740960000005,301.0528201,1.145588636,5.023810561,-117.78157040000002,3,monochromator,-70,0.8181183806685447,0.5067490569459616
222,2020_02_13_0025,-188.52740480000003,-33.82618332,53.04268635,295.62897789999994,242.58629150000002,0.979375482,6.672833022000001,-114.32901000000001,3,monochromator,-70,0.5273772660144352,0.7463286382124449
223,2020_02_13_0025,-185.6709595,-31.90815544,53.85871882,313.39950120000003,259.5407824,1.161370277,5.896683006,-115.84268190000002,3,monochromator,-70,0.6116881991362445,0.6335650463081292
224,2020_02_13_0025,-185.40850830000002,-32.18738937,53.93495742,310.6806794,256.745722,1.144489527,5.738829891,-117.56997679999999,3,monochromator,-70,0.5977889819998682,0.6106312269771443
225,2020_02_13_0025,-186.301651,-33.72140884,53.67638959,296.5475151,242.8711256,1.1805503370000001,6.417466179,-111.42781070000001,3,monochromator,-70,0.5287936829919518,0.7092274568991335
226,2020_02_13_0025,-188.859024,-31.01449776,52.94954822,322.4298545,269.4803063,0.992788672,5.51483895,-109.84700009999999,3,monochromator,-70,0.6611152529910745,0.5780885193297767
227,2020_02_13_0025,-186.57020569999997,-27.99325752,53.5991262,357.2288788,303.6297526,1.247147202,5.11051736,-109.45027160000001,3,monochromator,-70,0.8309328960054173,0.5193463253814563
228,2020_02_13_0025,-186.02496340000002,-30.46925163,53.75622614,328.1997248,274.4434986,1.035040736,5.61768657,-107.7982483,3,monochromator,-70,0.6857961105021649,0.5930308201877724
229,2020_02_13_0026,-368.5219727,-21.84812164,27.13542405,457.705251,430.56982689999995,0.528903663,1.228380695,-19.17331314,4,control,-70,0.3287271668424653,0.8102952226271857
230,2020_02_13_0026,-359.65429689999996,-22.60074043,27.80447804,442.46337989999995,414.6589019,0.537513554,1.296278825,-19.37400436,4,control,-70,0.297676549026195,0.8133438285558932
231,2020_02_13_0026,-357.1259766,-20.33401489,28.001323499999998,491.7867943,463.78547080000004,0.557411075,1.201872654,-19.58297348,4,control,-70,0.3935484304874285,0.8091050194367441
232,2020_02_13_0026,-348.1010437,-21.847826,28.72729106,457.7114445,428.9841535,0.56930536,1.327101143,-20.30711937,4,control,-70,0.32563268058696315,0.8147277415059451
233,2020_02_13_0026,-332.7698364,-23.77503967,30.0508006,420.60918250000003,390.5583819,0.630790055,1.615097983,-19.89125252,4,control,-70,0.25064370614035514,0.8276587143305725
234,2020_02_13_0026,-324.9428711,-23.63267326,30.77464037,423.1429889,392.36834849999997,0.605162144,1.542331704,-19.7836647,4,control,-70,0.2541759068864974,0.8243915299534861
235,2020_02_13_0026,-315.68206789999994,-20.22544289,31.67744075,494.42675030000004,462.7493096,0.653123319,1.4113977169999998,-21.35402679,4,control,-70,0.39152633275161175,0.8185126327137903
236,2020_02_13_0026,-293.8770142,-25.55486107,34.02783994,391.314982,357.2871421,0.5869110820000001,1.6426873880000001,-20.20987701,4,control,-70,0.1857139455322645,0.828897470444364
237,2020_02_13_0026,-271.76367189999996,-21.96713638,36.7966768,455.22547069999996,418.42879389999996,0.71512872,1.7090810440000002,-25.35544968,4,control,-70,0.30503359933600505,0.8318785259360272
238,2020_02_13_0026,-260.1731873,-21.30486298,38.435936100000006,469.37640530000004,430.9404692,0.70398438,1.633600068,-21.19885254,4,control,-70,0.3294504857195164,0.8284894524676087
239,2020_02_13_0026,-254.2662201,-20.59461021,39.32885775,485.5639362,446.2350784,0.752970576,1.687385445,-22.22300148,4,control,-70,0.35929834591107745,0.8309043999661624
240,2020_02_13_0026,-259.3642273,-17.7929039,38.55581822,562.0218069,523.4659887,0.812267125,1.551709456,-23.59474182,4,control,-70,0.5100166403740305,0.8248125882410287
241,2020_02_13_0026,-261.0401001,-20.89875031,38.30829055,478.4975108,440.1892203,0.64414376,1.46333379,-23.87198639,4,control,-70,0.3474996837192499,0.8208445470104223
242,2020_02_13_0026,-255.8986511,-18.87882805,39.07797074,529.693897,490.6159263,0.7833985090000001,1.596765346,-23.031976699999998,4,control,-70,0.445908819312525,0.8268355843585534
243,2020_02_13_0026,-254.6800232,-18.72394943,39.26495637,534.0753582,494.8104018,0.675298154,1.364761436,-24.00646973,4,control,-70,0.4540944562689062,0.8164186775084044
244,2020_02_13_0027,-243.1403046,-18.48822594,41.12851638,540.884779,499.7562626,0.9069505929999999,1.814785848,-25.41435814,4,control,-70,0.4637464427796385,0.8366246403307427
245,2020_02_13_0027,-243.46582030000002,-18.66726112,41.07352723,535.6972258999999,494.6236987,0.86954391,1.7579907959999999,-23.13571358,4,monochromator,-70,0.45373009991607227,0.8340745593160159
246,2020_02_13_0027,-245.17141719999998,-20.00053978,40.78778886,499.98650589999994,459.198717,0.940957665,2.049129561,-21.55219078,4,monochromator,-70,0.38459725139123335,0.84714660364265
247,2020_02_13_0027,-245.2527924,-17.94569016,40.77425543,557.2368582,516.4626028,0.975393355,1.888604034,-22.81358337,4,monochromator,-70,0.4963493357389601,0.8399390550206027
248,2020_02_13_0027,-239.9698639,-19.99918365,41.67189929,500.02040949999997,458.3485102,0.853910506,1.863015777,-23.09163284,4,monochromator,-70,0.38293804889913485,0.8387901498593635
249,2020_02_13_0027,-243.5539856,-20.94048119,41.05865882,477.54394519999994,436.4852864,0.968885124,2.219742919,-20.60614586,4,monochromator,-70,0.34027135249742424,0.8548070928890474
250,2020_02_13_0027,-240.410675,-18.6028347,41.59549071,537.5524838,495.9569931,0.92605859,1.867215511,-22.65082359,4,monochromator,-70,0.45633206145199634,0.8389787166721961
251,2020_02_13_0027,-237.85397340000003,-17.80395317,42.04260226,561.6730117999999,519.6304096,0.991649687,1.908375009,-22.52197075,4,monochromator,-70,0.5025313998403609,0.8408267659428524
252,2020_02_13_0027,-244.9611816,-18.94802284,40.82279459,527.7595495,486.936755,0.9503961209999999,1.9517855469999998,-21.51828194,4,monochromator,-70,0.4387288130013337,0.8427758862428545
253,2020_02_13_0027,-245.76820370000002,-19.92594147,40.68874593,501.85834460000007,461.1695987,0.9372510909999999,2.032334945,-21.44368362,4,monochromator,-70,0.38844348248262384,0.8463925303580403
254,2020_02_13_0027,-245.62577819999996,-19.24031448,40.71233921,519.7420244,479.0296852,1.023601651,2.136823005,-21.83023834,4,monochromator,-70,0.4232979438088529,0.8510840133074992
255,2020_02_13_0027,-244.3474426,-15.53887081,40.92533113,643.5474058,602.6220747000001,0.78890878,1.309126918,-25.30585289,4,monochromator,-70,0.6644919693833642,0.813920704126581
256,2020_02_13_0027,-247.8128815,-19.00431061,40.35302742,526.1964091,485.8433817,0.897312343,1.8469168809999998,-21.35213089,4,monochromator,-70,0.4365950642426152,0.8380673141967135
257,2020_02_13_0027,-246.13780209999996,-14.91834641,40.62764806,670.3155784,629.6879303999999,0.875031233,1.389626815,-25.83482361,4,monochromator,-70,0.7173117483221134,0.8175351256615266
258,2020_02_13_0028,-248.9486694,-19.05314827,40.16892327,524.847645,484.67872180000006,1.185925364,2.4468277880000002,-19.97219658,4,control,-70,0.43432219767823665,0.8650031362550895
259,2020_02_13_0028,-238.5029449,-22.00861549,41.92820345,454.3675182,412.4393147,1.463849664,3.549248608,-19.55366898,4,control,-70,0.2933449621538362,0.9145015045869206
260,2020_02_13_0028,-246.4449921,-24.11251259,40.57700632,414.7224377,374.14543139999995,1.353298545,3.6170388069999997,-18.93584442,4,control,-70,0.2186133714355617,0.9175452644456923
261,2020_02_13_0028,-232.66600040000003,-18.63960457,42.98006578,536.4920678999999,493.5120021000001,1.4198362830000002,2.877004564,-20.26366997,4,control,-70,0.4515605927218491,0.8843179460989816
262,2020_02_13_0028,-230.28936769999996,-18.38062477,43.42362872,544.0511476,500.6275188999999,1.334258556,2.6651722209999997,-21.41960144,4,control,-70,0.4654467239632475,0.8748067366332453
263,2020_02_13_0028,-230.5858307,-20.40729523,43.36779918,490.02084249999996,446.65304330000004,1.3822741509999998,3.0947380110000005,-19.53623009,4,control,-70,0.3601140161735239,0.8940941133866833
264,2020_02_13_0028,-231.51007080000002,-20.2488308,43.19466521,493.855675,450.66100980000004,1.3162837029999999,2.9207845239999997,-18.97819519,4,control,-70,0.3679356755686827,0.8862836533373779
265,2020_02_13_0028,-225.16241459999998,-18.77867889,44.4123857,532.518824,488.10643830000004,1.3767205480000002,2.8205334730000002,-19.95475769,4,control,-70,0.44101148287215364,0.8817824108372125
266,2020_02_13_0028,-230.5509491,-19.43300629,43.37436059,514.58842,471.21405939999994,1.39383328,2.9579619960000003,-17.74005318,4,control,-70,0.4080455301552919,0.8879529108199266
267,2020_02_13_0028,-234.3251648,-18.70123482,42.67574082,534.7240488,492.048308,1.374549627,2.7935257669999998,-18.23829842,4,control,-70,0.4487041525023753,0.8805697728362486
268,2020_02_13_0028,-230.12992859999997,-19.74971771,43.45371357,506.336351,462.88263739999996,1.3937981130000001,3.011126364,-18.89349365,4,control,-70,0.39178652570469796,0.8903399751982943
269,2020_02_13_0028,-227.36466980000003,-18.57136536,43.98220712,538.4633713,494.4811642,1.412176967,2.8558761560000003,-17.63043976,4,control,-70,0.4534519398288912,0.883369286837041
270,2020_02_13_0028,-227.54153440000002,-18.22811699,43.94802041,548.6030184,504.65499800000003,1.31846416,2.6126049780000002,-17.81977272,4,control,-70,0.47330646274632393,0.8724464829905366
271,2020_02_13_0028,-226.198761,-15.98308563,44.20890705,625.6614167,581.4525096,1.3501609559999999,2.3220485490000002,-21.35981178,4,control,-70,0.6231789674518762,0.8594005853778414
272,2020_02_13_0029,-219.7444153,-12.19437599,45.50741363,820.0501614,774.5427477000001,1.3417800659999999,1.73235121,-25.98311043,4,control,-70,0.9999999999999998,0.8329233494978779
273,2020_02_13_0029,-224.0793915,-19.92901802,44.62704015,501.78087,457.15382980000004,1.333749056,2.917506032,-27.99578285,4,monochromator,-70,0.3806065964843325,0.886136450017516
274,2020_02_13_0029,-221.1199341,-22.32234192,45.22432607,447.9816695,402.75734339999997,1.1331372259999999,2.813448953,-23.50895309,4,monochromator,-70,0.27445032274447445,0.8814643179873204
275,2020_02_13_0029,-219.42881769999997,-20.14904213,45.57286551,496.3015083000001,450.72864280000005,1.302091718,2.8888594910000003,-19.46277046,4,monochromator,-70,0.36806766327114293,0.8848502288103993
276,2020_02_13_0029,-229.7571564,-32.71737289,43.52421556,305.6480125,262.123797,-4.408503532,-16.81840254,-19.26626587,4,monochromator,-70,0.0,0.0
277,2020_02_13_0029,-214.5340881,-18.25114822,46.61263898,547.9107329,501.2980938999999,1.455218196,2.902899918,-24.72370148,4,monochromator,-70,0.46675536994342437,0.8854806398245728
278,2020_02_13_0029,-214.1708679,-17.22873497,46.69169106,580.4256677999999,533.7339767,1.343021154,2.516274423,-24.35451317,4,monochromator,-70,0.5300549078619388,0.8681212695997013
279,2020_02_13_0029,-213.8939667,-20.14398193,46.75213684,496.42617989999997,449.6740431,1.440400481,3.203210199,-25.73003769,4,monochromator,-70,0.3660095822837801,0.8989644825034273
280,2020_02_13_0029,-216.8653412,-18.03722572,46.11156373,554.4089847,508.297421,1.393586755,2.741675832,-28.00769234,4,monochromator,-70,0.4804147537160942,0.8782417261103064
281,2020_02_13_0029,-215.40644840000002,-20.31368828,46.42386556,492.27889410000006,445.8550285,1.408093929,3.15818784,-24.70583916,4,monochromator,-70,0.35855666783792883,0.8969429919178722
282,2020_02_13_0029,-215.96618650000002,-20.92835808,46.30354483,477.82057069999996,431.51702580000006,1.412675261,3.273741653,-21.70469475,4,monochromator,-70,0.33057565214673856,0.9021313238998657
283,2020_02_13_0030,-225.0037384,-18.96756172,44.44370601,527.2158935,482.7721875,1.330152273,2.755237994,-20.23550034,4,control,-70,0.4306015423484608,0.87885066316762
284,2020_02_13_0030,-226.00141910000002,-14.37591267,44.24750978,695.6080099,651.3605001,1.5090825559999999,2.316816196,-34.25245667,4,control,-70,0.7596063778833226,0.8591656542777228
285,2020_02_13_0030,-220.91203309999997,-19.95102501,45.26688683,501.22738030000005,455.9604935,1.448846698,3.177570685,-19.68853188,4,control,-70,0.37827776711849836,0.897813275918068
286,2020_02_13_0030,-218.39082340000002,-20.99573517,45.78946975,476.28720400000003,430.49773430000005,1.335028768,3.101128441,-15.61795616,4,control,-70,0.32858647610512737,0.8943810418011329
287,2020_02_13_0030,-218.2311859,-22.55988693,45.82296503,443.2646329,397.44166789999997,1.2680742740000002,3.190592171,-19.19555473,4,control,-70,0.2640766324413769,0.8983979367831049
288,2020_02_13_0030,-218.6020966,-18.536260600000002,45.74521543,539.4831360000001,493.73792050000003,1.6634795669999998,3.369154965,-16.87152481,4,control,-70,0.4520014788360167,0.9064153533516461
289,2020_02_13_0030,-217.3015747,-19.41451263,46.01899463,515.0786007,469.059606,1.415371895,3.017467027,-17.31755066,4,control,-70,0.40384105372627455,0.8906246690891826
290,2020_02_13_0030,-214.3061523,-17.35866737,46.66221614,576.0810888,529.4188726,1.3675249809999999,2.5830680619999997,-17.01706886,4,control,-70,0.5216338607985833,0.871120284209608
291,2020_02_13_0030,-212.36711119999998,-20.7278347,47.0882706,482.44305999999995,435.35478939999996,1.452343225,3.335999192,-13.82915688,4,control,-70,0.3380651557936222,0.9049266689631559
292,2020_02_13_0030,-209.03131100000002,-24.43141747,47.83972291,409.30903880000005,361.4693159,1.428798199,3.9527509960000002,-23.63468933,4,control,-70,0.19387557537496825,0.9326186423093354
293,2020_02_13_0030,-206.2283936,-21.90222931,48.48992822,456.57452760000007,408.0845994,1.49655211,3.667259465,-25.09483719,4,control,-70,0.28484661271915745,0.919800157116851
294,2020_02_13_0030,-212.0995026,-21.20004082,47.14768248,471.697205,424.5495226,1.4376639130000002,3.386327946,-19.46786499,4,monochromator,-70,0.316978373610334,0.9071864151127017
295,2020_02_13_0030,-215.41653440000002,-22.23472214,46.42169194,449.747019,403.32532710000004,1.6067898269999998,3.983855512,-22.86470604,4,monochromator,-70,0.2755587589161347,0.9340152258660133
296,2020_02_13_0030,-208.49607849999998,-20.97389793,47.96253278,476.7830964,428.8205636,1.4872211219999998,3.46816652,-25.87890434,4,monochromator,-70,0.3253134302942554,0.9108609428484931
297,2020_02_13_0030,-211.3201294,-13.59212875,47.3215686,735.7199289,688.3983602999999,1.576970816,2.290782353,-28.05973816,4,monochromator,-70,0.8318868041817717,0.8579967424370456
298,2020_02_13_0030,-209.0641785,-24.24973488,47.83220193,412.37564249999997,364.5434405,1.464514375,4.017393298,-25.43287849,4,monochromator,-70,0.19987481602717383,0.9355210625250688
